                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.94484,                 1.8588,                 1.0395,                0.50031,                0.70149,                0.56944,                0.45068,                0.78469,                 1.4934,                0.99159,             8.1453e-05,             8.1453e-05,             8.1453e-05
                     87,                0.97369,                 1.8723,                 1.0367,                0.46413,                0.71759,                0.56192,                0.44412,                0.78966,                 1.6962,                0.99214,             8.0659e-05,             8.0659e-05,             8.0659e-05
                     88,                0.94717,                 1.8204,                 1.0335,                0.48484,                0.71957,                 0.5676,                0.44983,                0.77947,                 1.6075,                0.98722,             7.9864e-05,             7.9864e-05,             7.9864e-05
                     89,                0.93345,                 1.8933,                 1.0218,                 0.5081,                0.71992,                0.57523,                 0.4558,                 0.7807,                 1.4549,                0.99078,             7.9069e-05,             7.9069e-05,             7.9069e-05
                     90,                0.95043,                 1.7962,                 1.0295,                 0.5085,                0.71742,                0.57815,                0.45654,                0.77931,                 1.5215,                0.98862,             7.8275e-05,             7.8275e-05,             7.8275e-05
                     91,                0.93906,                 1.8128,                 1.0219,                0.47352,                0.74691,                0.56774,                0.44857,                0.78227,                 1.7169,                0.98949,              7.748e-05,              7.748e-05,              7.748e-05
                     92,                0.92002,                 1.7891,                 1.0307,                0.50337,                0.73549,                0.57915,                0.45903,                0.77686,                   1.45,                0.99019,             7.6685e-05,             7.6685e-05,             7.6685e-05
                     93,                0.93809,                 1.8487,                 1.0361,                0.49444,                0.73447,                 0.5854,                0.46489,                0.77168,                 1.3916,                0.98696,             7.5891e-05,             7.5891e-05,             7.5891e-05
                     94,                 0.9311,                 1.8333,                 1.0172,                0.46897,                0.74064,                0.57232,                0.45432,                0.77533,                 1.5113,                0.98442,             7.5096e-05,             7.5096e-05,             7.5096e-05
                     95,                0.92071,                 1.8113,                 1.0131,                0.50551,                0.72962,                0.59468,                0.47359,                0.76947,                 1.3958,                0.98352,             7.4301e-05,             7.4301e-05,             7.4301e-05
                     96,                0.92079,                 1.7853,                 1.0157,                 0.4922,                0.73189,                0.58733,                0.46619,                0.77552,                 1.5115,                 0.9842,             7.3507e-05,             7.3507e-05,             7.3507e-05
                     97,                0.93695,                 1.7969,                 1.0249,                0.49886,                0.73959,                0.59038,                0.46809,                0.77192,                 1.6069,                0.98431,             7.2712e-05,             7.2712e-05,             7.2712e-05
                     98,                0.90094,                 1.7276,                 1.0215,                0.49252,                0.75366,                0.58828,                0.46683,                0.77134,                 1.7371,                0.98178,             7.1917e-05,             7.1917e-05,             7.1917e-05
                     99,                0.91727,                 1.7626,                 1.0109,                0.49192,                0.75834,                0.58709,                0.46574,                0.77768,                 1.8078,                0.98616,             7.1123e-05,             7.1123e-05,             7.1123e-05
                    100,                0.95381,                 1.7653,                 1.0279,                0.47477,                0.75796,                0.57491,                0.45571,                0.77025,                 1.8422,                0.98032,             7.0328e-05,             7.0328e-05,             7.0328e-05
                    101,                0.92254,                 1.7668,                 1.0244,                0.50579,                0.74194,                0.58563,                0.46778,                 0.7657,                 1.6582,                0.98207,             6.9533e-05,             6.9533e-05,             6.9533e-05
                    102,                0.91993,                 1.7045,                 1.0203,                0.50158,                 0.7355,                0.58422,                0.46238,                0.77067,                 1.7448,                 0.9865,             6.8739e-05,             6.8739e-05,             6.8739e-05
                    103,                0.92932,                    1.8,                 1.0401,                0.49417,                0.74726,                0.59968,                0.47806,                0.76196,                 1.4701,                0.97933,             6.7944e-05,             6.7944e-05,             6.7944e-05
                    104,                0.92419,                 1.7325,                 1.0209,                0.48227,                0.75311,                0.59351,                 0.4737,                0.75731,                 1.5858,                0.97863,             6.7149e-05,             6.7149e-05,             6.7149e-05
                    105,                0.92552,                 1.7475,                 1.0211,                0.52608,                0.72119,                0.59139,                0.46905,                0.76501,                 1.6401,                0.98093,             6.6355e-05,             6.6355e-05,             6.6355e-05
                    106,                0.92872,                 1.7376,                 1.0133,                0.49023,                0.76219,                0.59594,                0.47397,                0.77033,                 1.5583,                0.98439,              6.556e-05,              6.556e-05,              6.556e-05
                    107,                0.93515,                 1.7596,                 1.0057,                0.53834,                0.73891,                0.60085,                0.47643,                0.76583,                 1.4622,                0.98421,             6.4765e-05,             6.4765e-05,             6.4765e-05
                    108,                0.92945,                 1.7392,                 1.0295,                0.49149,                0.76852,                 0.5977,                0.47788,                0.76252,                 1.4839,                0.97858,             6.3971e-05,             6.3971e-05,             6.3971e-05
                    109,                0.92093,                 1.7442,                  1.021,                0.51952,                 0.7402,                0.60189,                0.48086,                0.75979,                 1.3645,                0.97911,             6.3176e-05,             6.3176e-05,             6.3176e-05
                    110,                 0.9316,                 1.7733,                 1.0228,                0.48015,                0.78244,                0.58962,                0.47116,                0.76186,                  1.526,                0.98166,             6.2381e-05,             6.2381e-05,             6.2381e-05
                    111,                0.92418,                 1.7111,                 1.0297,                0.49241,                0.77899,                0.59546,                0.47547,                0.76438,                 1.4927,                0.98218,             6.1587e-05,             6.1587e-05,             6.1587e-05
                    112,                0.90627,                 1.7535,                  1.006,                0.53355,                0.74151,                0.60719,                0.48376,                0.76261,                 1.3016,                 0.9809,             6.0792e-05,             6.0792e-05,             6.0792e-05
                    113,                0.92043,                 1.7601,                 1.0206,                0.48864,                0.75711,                0.60425,                0.48284,                0.75558,                 1.3092,                0.97756,             5.9997e-05,             5.9997e-05,             5.9997e-05
                    114,                0.90954,                 1.8153,                0.99833,                0.48505,                0.74616,                 0.5986,                0.47863,                 0.7575,                 1.3326,                0.97608,             5.9203e-05,             5.9203e-05,             5.9203e-05
                    115,                0.89667,                 1.6922,                 1.0061,                0.48394,                0.75268,                 0.5949,                 0.4748,                0.75668,                 1.3856,                0.97713,             5.8408e-05,             5.8408e-05,             5.8408e-05
                    116,                0.91326,                 1.7572,                 1.0061,                0.49322,                0.74719,                0.60077,                 0.4806,                0.75083,                 1.4094,                0.97495,             5.7613e-05,             5.7613e-05,             5.7613e-05
                    117,                0.92109,                 1.7397,                 1.0202,                0.48958,                0.74933,                0.59995,                  0.481,                0.74627,                 1.3247,                0.97068,             5.6819e-05,             5.6819e-05,             5.6819e-05
                    118,                0.89333,                 1.6172,                 1.0216,                0.49573,                0.74988,                0.59442,                0.47693,                0.75046,                 1.4274,                0.97263,             5.6024e-05,             5.6024e-05,             5.6024e-05
                    119,                0.88067,                 1.7008,                 1.0116,                0.49012,                0.74394,                0.59645,                0.47748,                0.75068,                  1.574,                0.97441,             5.5229e-05,             5.5229e-05,             5.5229e-05
                    120,                0.90273,                 1.6751,                 1.0097,                0.48341,                 0.7785,                0.59861,                0.47834,                0.75008,                 1.5237,                0.97453,             5.4435e-05,             5.4435e-05,             5.4435e-05
                    121,                0.92498,                  1.719,                 1.0136,                0.49949,                0.76715,                0.59731,                0.47641,                0.75107,                 1.6021,                0.97349,              5.364e-05,              5.364e-05,              5.364e-05
                    122,                0.90811,                 1.6316,                 1.0064,                0.49394,                  0.739,                0.59795,                0.47937,                0.74417,                 1.6377,                 0.9727,             5.2845e-05,             5.2845e-05,             5.2845e-05
                    123,                0.92688,                 1.7219,                  1.014,                0.50653,                 0.7478,                0.60371,                0.48249,                0.74264,                 1.6512,                0.96941,             5.2051e-05,             5.2051e-05,             5.2051e-05
                    124,                0.90001,                 1.6215,                 1.0128,                0.50199,                  0.743,                0.60227,                0.48366,                0.74428,                 1.8624,                0.97389,             5.1256e-05,             5.1256e-05,             5.1256e-05
                    125,                0.89895,                 1.6474,                0.99764,                0.52238,                0.74071,                0.60735,                0.48574,                0.74438,                 1.5752,                0.97385,             5.0461e-05,             5.0461e-05,             5.0461e-05
                    126,                 0.9053,                 1.6115,                 1.0145,                0.48166,                0.79519,                0.59792,                0.47888,                0.74266,                 1.6542,                0.96738,             4.9667e-05,             4.9667e-05,             4.9667e-05
                    127,                 0.8988,                 1.6943,                 1.0052,                 0.5101,                0.76297,                0.59971,                0.47997,                0.75422,                 1.7028,                0.97478,             4.8872e-05,             4.8872e-05,             4.8872e-05
                    128,                0.87908,                 1.6434,                0.98901,                0.49064,                0.77815,                0.61026,                0.48995,                0.74266,                 1.3789,                0.97166,             4.8077e-05,             4.8077e-05,             4.8077e-05
                    129,                0.86646,                 1.6925,                 0.9892,                0.49271,                0.78111,                0.61131,                0.49061,                0.74282,                 1.3809,                0.96922,             4.7283e-05,             4.7283e-05,             4.7283e-05
                    130,                0.90173,                 1.6439,                 1.0081,                0.47006,                0.79814,                0.60628,                0.48741,                0.73642,                 1.3687,                0.96693,             4.6488e-05,             4.6488e-05,             4.6488e-05
                    131,                0.90753,                 1.6518,                 1.0126,                0.49291,                0.78157,                0.60372,                 0.4852,                0.74069,                 1.5267,                0.96888,             4.5693e-05,             4.5693e-05,             4.5693e-05
                    132,                0.89555,                 1.6153,                0.99995,                0.48307,                  0.806,                0.61298,                0.49296,                0.74167,                 1.3843,                0.97026,             4.4899e-05,             4.4899e-05,             4.4899e-05
                    133,                0.88769,                 1.6097,                0.99322,                0.46635,                 0.7943,                0.60286,                0.48296,                0.74368,                 1.4937,                0.96812,             4.4104e-05,             4.4104e-05,             4.4104e-05
                    134,                0.88826,                 1.6391,                 1.0047,                0.47114,                0.78822,                0.59897,                0.48212,                0.74407,                 1.4922,                0.97209,             4.3309e-05,             4.3309e-05,             4.3309e-05
                    135,                0.90562,                 1.6342,                 1.0093,                0.49628,                0.76003,                0.59957,                0.48088,                0.73981,                 1.5626,                0.96525,             4.2515e-05,             4.2515e-05,             4.2515e-05
                    136,                0.89263,                 1.6438,                 1.0026,                0.50222,                0.76545,                0.61017,                 0.4917,                0.73673,                 1.5105,                0.96727,              4.172e-05,              4.172e-05,              4.172e-05
                    137,                0.89453,                  1.604,                 1.0036,                0.49627,                0.77353,                0.59581,                0.47846,                0.73852,                 1.8155,                0.96597,             4.0925e-05,             4.0925e-05,             4.0925e-05
                    138,                0.88218,                 1.6327,                  0.994,                0.52294,                0.75503,                0.60038,                0.48395,                0.73168,                 1.7837,                0.96378,             4.0131e-05,             4.0131e-05,             4.0131e-05
                    139,                0.89991,                 1.6915,                  1.009,                0.52587,                0.74923,                0.60218,                0.48271,                  0.742,                 1.8117,                0.96594,             3.9336e-05,             3.9336e-05,             3.9336e-05
                    140,                0.87694,                 1.6339,                0.99699,                0.51928,                0.77761,                0.60874,                0.48991,                0.73416,                 1.6685,                0.96713,             3.8541e-05,             3.8541e-05,             3.8541e-05
                    141,                0.83955,                 1.4833,                 1.0022,                0.49474,                0.75527,                 0.5936,                 0.4728,                0.75255,                 2.0835,                0.97463,             3.7747e-05,             3.7747e-05,             3.7747e-05
                    142,                0.83079,                 1.4815,                 1.0039,                0.51066,                0.75603,                0.59521,                0.47072,                0.76084,                 2.1476,                 0.9782,             3.6952e-05,             3.6952e-05,             3.6952e-05
                    143,                 0.8097,                 1.4362,                0.99398,                0.47973,                 0.7991,                0.59834,                0.47786,                0.75224,                 1.8477,                0.97612,             3.6157e-05,             3.6157e-05,             3.6157e-05
                    144,                 0.8116,                 1.4091,                0.99217,                0.49072,                0.77573,                0.59642,                0.47428,                 0.7582,                 1.8959,                0.97758,             3.5363e-05,             3.5363e-05,             3.5363e-05
                    145,                0.81271,                 1.4103,                 0.9955,                0.49462,                0.77616,                0.59795,                0.47741,                 0.7575,                 1.9358,                 0.9779,             3.4568e-05,             3.4568e-05,             3.4568e-05
