                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.90941,                 1.6938,                0.93328,                0.47343,                0.48759,                0.45461,                0.34065,                0.95867,                 1.4942,                 1.0162,              7.672e-05,              7.672e-05,              7.672e-05
                     51,                0.92638,                  1.698,                0.94191,                0.49737,                0.53664,                0.48737,                0.37068,                0.90124,                 1.3988,                0.99357,             7.5245e-05,             7.5245e-05,             7.5245e-05
                     52,                0.91773,                 1.6961,                0.93552,                0.51858,                0.52599,                0.49849,                0.38171,                0.88913,                 1.3773,                0.98588,              7.377e-05,              7.377e-05,              7.377e-05
                     53,                0.91391,                 1.6762,                 0.9346,                0.53918,                0.51663,                0.50551,                0.39091,                0.86055,                 1.3543,                0.97253,             7.2295e-05,             7.2295e-05,             7.2295e-05
                     54,                0.90836,                 1.6512,                0.93386,                0.51468,                0.52568,                 0.4961,                0.38082,                0.88218,                  1.394,                0.98052,              7.082e-05,              7.082e-05,              7.082e-05
                     55,                0.90366,                 1.6677,                0.93785,                0.44734,                0.52705,                0.48689,                0.37266,                0.89603,                 1.4217,                0.98798,             6.9345e-05,             6.9345e-05,             6.9345e-05
                     56,                0.89798,                 1.6382,                0.93234,                 0.4745,                0.51462,                0.46995,                0.35781,                 0.9118,                 1.4687,                 1.0006,             6.7869e-05,             6.7869e-05,             6.7869e-05
                     57,                0.90361,                 1.6455,                0.92982,                0.45507,                0.54012,                0.49576,                0.37814,                0.89024,                 1.3899,                0.98351,             6.6394e-05,             6.6394e-05,             6.6394e-05
                     58,                0.89784,                 1.5907,                0.93444,                0.46444,                0.51692,                0.48927,                 0.3749,                0.89658,                 1.4198,                0.98775,             6.4919e-05,             6.4919e-05,             6.4919e-05
                     59,                0.89419,                 1.5908,                 0.9213,                0.45847,                0.50201,                0.48436,                0.36963,                0.89841,                 1.4391,                0.98724,             6.3444e-05,             6.3444e-05,             6.3444e-05
                     60,                0.88748,                 1.6184,                0.93383,                0.47801,                0.52425,                0.50902,                 0.3899,                0.88834,                 1.3576,                0.98175,             6.1969e-05,             6.1969e-05,             6.1969e-05
                     61,                0.88098,                 1.5654,                0.92835,                0.48313,                0.52268,                0.50445,                0.38378,                0.89681,                 1.3921,                0.98944,             6.0494e-05,             6.0494e-05,             6.0494e-05
                     62,                 0.8969,                 1.5771,                0.92452,                0.47432,                0.53474,                0.49774,                0.38032,                0.89171,                 1.4184,                0.98719,             5.9019e-05,             5.9019e-05,             5.9019e-05
                     63,                 0.8791,                 1.5604,                0.92874,                0.52147,                0.51735,                0.51129,                0.39171,                0.87929,                 1.3718,                0.97872,             5.7544e-05,             5.7544e-05,             5.7544e-05
                     64,                0.88589,                 1.5784,                0.92877,                0.46821,                0.47846,                0.46904,                0.35789,                0.91707,                 1.4918,                0.99901,             5.6069e-05,             5.6069e-05,             5.6069e-05
                     65,                0.88432,                 1.5542,                0.92447,                0.47778,                0.56373,                0.52435,                  0.403,                0.88145,                 1.3287,                0.97757,             5.4594e-05,             5.4594e-05,             5.4594e-05
                     66,                0.88121,                 1.5368,                0.92618,                0.46663,                0.54466,                0.51064,                0.39023,                0.89713,                 1.3619,                0.98213,             5.3118e-05,             5.3118e-05,             5.3118e-05
                     67,                0.87333,                 1.5295,                0.92331,                0.47683,                0.53998,                0.50407,                0.38555,                0.89436,                 1.4121,                0.98977,             5.1643e-05,             5.1643e-05,             5.1643e-05
                     68,                0.88058,                  1.542,                0.92564,                 0.4749,                0.53576,                0.51297,                0.39128,                0.89157,                 1.3658,                0.97904,             5.0168e-05,             5.0168e-05,             5.0168e-05
