                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.86032,                 1.4923,                 1.0011,                0.51436,                0.80374,                0.64594,                0.52255,                0.72527,                 1.2603,                0.96357,             6.0196e-05,             6.0196e-05,             6.0196e-05
                    151,                0.85519,                 1.4634,                0.99087,                0.51608,                0.80341,                0.63598,                0.51551,                0.72502,                 1.2594,                0.96509,               5.96e-05,               5.96e-05,               5.96e-05
                    152,                0.87497,                 1.5411,                0.98699,                 0.5005,                0.81209,                0.62471,                0.50396,                0.72836,                 1.3969,                0.96463,             5.9004e-05,             5.9004e-05,             5.9004e-05
                    153,                0.85976,                 1.4862,                0.98583,                0.53064,                0.77818,                  0.643,                0.51861,                0.73173,                 1.2959,                0.96697,             5.8408e-05,             5.8408e-05,             5.8408e-05
                    154,                0.87416,                 1.5255,                0.98996,                 0.5101,                0.81359,                0.64009,                0.51762,                 0.7254,                  1.383,                0.96314,             5.7812e-05,             5.7812e-05,             5.7812e-05
                    155,                0.86907,                 1.4737,                0.99754,                0.51878,                 0.8023,                0.64786,                0.52225,                0.73679,                 1.3063,                0.97349,             5.7216e-05,             5.7216e-05,             5.7216e-05
                    156,                0.86626,                 1.5298,                 0.9969,                0.51938,                0.81655,                0.64478,                0.52245,                0.72384,                 1.2304,                 0.9646,              5.662e-05,              5.662e-05,              5.662e-05
                    157,                0.85927,                 1.5505,                0.98654,                0.53874,                0.78435,                0.64682,                0.52219,                0.72558,                 1.2469,                0.96592,             5.6024e-05,             5.6024e-05,             5.6024e-05
                    158,                0.87143,                  1.493,                 1.0086,                0.52583,                0.79851,                0.64535,                 0.5248,                0.71837,                 1.2375,                0.96393,             5.5428e-05,             5.5428e-05,             5.5428e-05
                    159,                0.86562,                 1.4783,                0.99323,                0.54789,                0.78762,                0.64631,                 0.5226,                0.72219,                  1.271,                0.96468,             5.4832e-05,             5.4832e-05,             5.4832e-05
                    160,                0.86515,                 1.4984,                 1.0122,                0.52721,                0.79975,                0.64765,                0.52611,                0.71757,                 1.1448,                0.96147,             5.4236e-05,             5.4236e-05,             5.4236e-05
                    161,                0.85108,                 1.5306,                0.97178,                  0.535,                0.78754,                 0.6453,                0.52392,                 0.7178,                 1.1504,                0.95958,              5.364e-05,              5.364e-05,              5.364e-05
                    162,                0.85423,                 1.4866,                0.98307,                0.52748,                0.78586,                 0.6488,                0.52834,                 0.7137,                 1.1158,                0.95795,             5.3044e-05,             5.3044e-05,             5.3044e-05
                    163,                0.85149,                 1.4782,                0.98419,                0.53369,                0.77587,                0.64662,                0.52524,                0.71798,                 1.1383,                0.95644,             5.2448e-05,             5.2448e-05,             5.2448e-05
                    164,                0.86003,                 1.5243,                0.98029,                0.54396,                0.79153,                0.65004,                0.52897,                0.71198,                 1.1553,                0.95489,             5.1852e-05,             5.1852e-05,             5.1852e-05
                    165,                0.85359,                  1.544,                0.98154,                0.54418,                0.79552,                0.65502,                0.53225,                0.71636,                 1.1531,                0.95851,             5.1256e-05,             5.1256e-05,             5.1256e-05
                    166,                0.84565,                 1.4242,                0.98054,                0.54064,                0.79149,                0.64833,                0.52818,                0.71396,                 1.1445,                0.96055,              5.066e-05,              5.066e-05,              5.066e-05
                    167,                 0.8663,                 1.4864,                0.99173,                0.53771,                0.80141,                0.65374,                0.53033,                0.71397,                 1.1858,                 0.9613,             5.0064e-05,             5.0064e-05,             5.0064e-05
                    168,                0.85624,                 1.4568,                0.98387,                0.53462,                0.80239,                0.64374,                 0.5215,                0.71268,                 1.3105,                0.95718,             4.9468e-05,             4.9468e-05,             4.9468e-05
                    169,                0.84083,                 1.4443,                0.97476,                0.52532,                0.80333,                0.64428,                0.52527,                0.70916,                 1.3402,                0.95608,             4.8872e-05,             4.8872e-05,             4.8872e-05
                    170,                0.86663,                 1.4653,                0.99374,                 0.5491,                 0.7969,                0.64951,                0.52716,                0.71003,                 1.3865,                0.95357,             4.8276e-05,             4.8276e-05,             4.8276e-05
                    171,                0.87327,                 1.4984,                0.99521,                 0.5587,                0.78548,                0.66219,                0.53749,                0.71056,                 1.1958,                0.95468,              4.768e-05,              4.768e-05,              4.768e-05
                    172,                0.85824,                 1.4651,                0.98903,                0.57549,                0.78872,                0.65854,                0.53555,                0.71038,                 1.2321,                0.95548,             4.7084e-05,             4.7084e-05,             4.7084e-05
                    173,                 0.8632,                 1.4649,                0.98561,                0.54411,                0.80326,                0.65527,                0.53288,                0.70763,                 1.2217,                0.95733,             4.6488e-05,             4.6488e-05,             4.6488e-05
                    174,                0.83752,                 1.4786,                0.99677,                 0.5574,                0.79853,                0.65868,                0.53512,                 0.7057,                 1.1907,                0.95508,             4.5892e-05,             4.5892e-05,             4.5892e-05
                    175,                0.84513,                 1.4049,                0.97537,                0.53564,                0.80624,                0.64923,                0.52831,                0.70857,                 1.2652,                0.95363,             4.5296e-05,             4.5296e-05,             4.5296e-05
                    176,                0.85342,                 1.4783,                0.98578,                0.53664,                0.80924,                0.65732,                0.53249,                0.71461,                 1.2275,                0.95684,               4.47e-05,               4.47e-05,               4.47e-05
                    177,                0.83249,                  1.466,                0.98336,                0.53344,                0.81136,                0.65221,                0.53159,                0.70579,                 1.2292,                0.95506,             4.4104e-05,             4.4104e-05,             4.4104e-05
                    178,                0.84952,                 1.4885,                0.99098,                0.53619,                0.81386,                  0.659,                0.53744,                0.70643,                 1.1951,                0.95485,             4.3508e-05,             4.3508e-05,             4.3508e-05
                    179,                0.85838,                 1.5234,                0.98362,                0.54071,                0.80994,                0.65538,                0.53485,                0.70334,                 1.2068,                0.95248,             4.2912e-05,             4.2912e-05,             4.2912e-05
                    180,                0.85891,                 1.4279,                 0.9885,                0.56508,                0.79533,                0.66369,                0.53794,                0.70459,                 1.1488,                0.95362,             4.2316e-05,             4.2316e-05,             4.2316e-05
                    181,                0.85845,                 1.4577,                0.99328,                0.54884,                0.78875,                0.65959,                0.53786,                0.70287,                 1.1724,                0.95366,              4.172e-05,              4.172e-05,              4.172e-05
                    182,                0.84303,                 1.4094,                0.98286,                 0.5371,                0.80817,                0.66382,                0.54145,                0.69698,                 1.1462,                 0.9489,             4.1124e-05,             4.1124e-05,             4.1124e-05
                    183,                0.84908,                 1.4714,                0.99142,                0.53893,                0.81278,                0.66192,                 0.5378,                0.70383,                 1.1533,                 0.9522,             4.0528e-05,             4.0528e-05,             4.0528e-05
                    184,                0.84965,                 1.4601,                0.98153,                0.53341,                0.80262,                0.65632,                0.53518,                0.70122,                 1.1588,                0.95222,             3.9932e-05,             3.9932e-05,             3.9932e-05
                    185,                0.83721,                  1.454,                0.96846,                0.55035,                  0.805,                0.66078,                0.53805,                 0.7054,                 1.1902,                 0.9518,             3.9336e-05,             3.9336e-05,             3.9336e-05
                    186,                0.84438,                 1.4482,                0.98134,                0.53662,                0.80097,                0.65595,                0.53256,                0.70465,                 1.1866,                0.95037,              3.874e-05,              3.874e-05,              3.874e-05
                    187,                0.85739,                 1.4893,                0.98251,                0.54617,                0.80498,                0.66202,                0.53987,                0.69777,                 1.1706,                0.94856,             3.8144e-05,             3.8144e-05,             3.8144e-05
                    188,                 0.8469,                 1.4681,                0.98119,                0.54986,                0.79427,                0.66653,                0.54434,                0.69713,                 1.1622,                0.95135,             3.7548e-05,             3.7548e-05,             3.7548e-05
                    189,                0.83304,                 1.4153,                0.97001,                0.53479,                0.80695,                0.66248,                0.54044,                0.69796,                 1.2078,                0.95252,             3.6952e-05,             3.6952e-05,             3.6952e-05
                    190,                0.83305,                 1.4694,                0.98089,                0.54234,                0.80044,                0.66267,                0.54023,                0.69872,                 1.1888,                0.95287,             3.6356e-05,             3.6356e-05,             3.6356e-05
                    191,                0.77278,                 1.2508,                0.97466,                 0.5495,                 0.7461,                0.64676,                0.52498,                0.70819,                 1.2514,                0.95298,              3.576e-05,              3.576e-05,              3.576e-05
                    192,                0.78951,                 1.2931,                 0.9798,                0.53764,                0.75842,                0.65069,                0.52746,                 0.7142,                 1.2714,                0.95712,             3.5164e-05,             3.5164e-05,             3.5164e-05
                    193,                0.76692,                 1.2578,                0.97559,                0.53891,                0.77847,                0.65415,                0.53006,                 0.7128,                 1.2156,                  0.956,             3.4568e-05,             3.4568e-05,             3.4568e-05
                    194,                0.76953,                 1.2312,                0.97425,                0.53199,                0.79953,                0.66078,                0.53566,                0.70893,                 1.1829,                0.95429,             3.3972e-05,             3.3972e-05,             3.3972e-05
                    195,                0.75787,                 1.2323,                0.96464,                0.53815,                0.78903,                0.65921,                0.53487,                0.70799,                 1.1798,                0.95522,             3.3376e-05,             3.3376e-05,             3.3376e-05
                    196,                0.74949,                 1.2054,                 0.9651,                 0.5394,                0.80291,                0.65666,                0.53399,                0.70632,                 1.1874,                0.95343,              3.278e-05,              3.278e-05,              3.278e-05
                    197,                  0.761,                 1.2237,                0.96915,                0.54612,                0.78649,                0.65612,                0.53206,                0.70903,                 1.2055,                0.95556,             3.2184e-05,             3.2184e-05,             3.2184e-05
                    198,                0.76343,                 1.2037,                0.97452,                0.54976,                0.78224,                0.66235,                0.53806,                0.70568,                 1.1302,                0.95183,             3.1588e-05,             3.1588e-05,             3.1588e-05
                    199,                0.76069,                 1.1945,                0.96871,                0.54275,                 0.8033,                0.66038,                0.53646,                0.70396,                 1.1927,                0.95053,             3.0992e-05,             3.0992e-05,             3.0992e-05
                    200,                0.75022,                 1.1993,                0.95875,                0.52882,                0.81399,                0.65077,                0.52865,                0.70863,                 1.2236,                0.95361,             3.0396e-05,             3.0396e-05,             3.0396e-05
