                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                 0.8527,                 1.4494,                0.98694,                0.53011,                 0.8334,                0.65498,                0.52693,                 0.7326,                 1.3533,                0.96751,             8.8605e-05,             8.8605e-05,             8.8605e-05
                    154,                0.87108,                 1.4768,                0.98411,                0.53503,                0.80845,                0.65564,                0.52811,                0.72571,                 1.4692,                 0.9635,             8.8208e-05,             8.8208e-05,             8.8208e-05
                    155,                0.85815,                 1.4276,                0.99637,                0.53564,                0.81677,                0.66015,                 0.5334,                0.72025,                 1.4365,                0.96508,             8.7811e-05,             8.7811e-05,             8.7811e-05
                    156,                0.86402,                 1.4747,                0.99351,                0.54714,                0.80757,                  0.661,                0.53561,                0.71799,                 1.3378,                0.95835,             8.7413e-05,             8.7413e-05,             8.7413e-05
                    157,                0.84837,                 1.5139,                0.98274,                0.52857,                0.82708,                0.65967,                0.53549,                0.71747,                 1.3893,                0.96031,             8.7016e-05,             8.7016e-05,             8.7016e-05
                    158,                0.86659,                 1.4429,                 1.0075,                0.54862,                0.79687,                0.65489,                0.53123,                0.71445,                 1.4027,                0.95852,             8.6619e-05,             8.6619e-05,             8.6619e-05
                    159,                0.86229,                 1.4312,                 0.9913,                0.55472,                0.80889,                 0.6655,                0.54064,                0.71012,                 1.3582,                0.95731,             8.6221e-05,             8.6221e-05,             8.6221e-05
                    160,                0.86589,                 1.4551,                 1.0153,                0.54103,                0.81407,                0.66054,                0.53591,                0.71949,                 1.2058,                 0.9613,             8.5824e-05,             8.5824e-05,             8.5824e-05
                    161,                0.85167,                 1.4794,                0.97495,                0.54984,                0.80769,                0.66154,                0.53882,                 0.7116,                  1.152,                0.95794,             8.5427e-05,             8.5427e-05,             8.5427e-05
                    162,                0.85605,                 1.4504,                0.98643,                0.54503,                 0.8112,                0.66476,                0.54073,                0.71414,                 1.1829,                0.95932,             8.5029e-05,             8.5029e-05,             8.5029e-05
                    163,                0.85006,                 1.4278,                0.98636,                0.55187,                0.81061,                 0.6669,                0.54345,                0.71456,                 1.2442,                0.95964,             8.4632e-05,             8.4632e-05,             8.4632e-05
                    164,                0.85391,                 1.4723,                0.98007,                0.55081,                0.81817,                0.67113,                0.54389,                0.71823,                 1.2292,                 0.9609,             8.4235e-05,             8.4235e-05,             8.4235e-05
                    165,                0.85484,                  1.494,                0.98318,                0.54161,                0.82147,                0.67229,                0.54531,                0.71626,                  1.174,                0.96032,             8.3837e-05,             8.3837e-05,             8.3837e-05
                    166,                0.84501,                 1.3931,                0.98238,                0.53871,                0.82611,                0.66997,                 0.5456,                0.70769,                 1.1865,                0.95519,              8.344e-05,              8.344e-05,              8.344e-05
                    167,                0.86644,                 1.4361,                0.99107,                0.55309,                0.81885,                 0.6752,                0.54862,                0.70965,                 1.1576,                0.95685,             8.3043e-05,             8.3043e-05,             8.3043e-05
                    168,                0.86135,                 1.4143,                0.98835,                0.54123,                0.83823,                0.66118,                0.53659,                0.71429,                 1.3739,                0.95977,             8.2645e-05,             8.2645e-05,             8.2645e-05
                    169,                0.84403,                 1.3966,                0.97716,                0.54289,                0.81541,                0.65683,                 0.5344,                0.70534,                 1.4488,                 0.9536,             8.2248e-05,             8.2248e-05,             8.2248e-05
                    170,                0.86345,                 1.4134,                 0.9966,                0.53528,                0.83389,                 0.6617,                0.53886,                0.70413,                 1.4606,                0.95399,             8.1851e-05,             8.1851e-05,             8.1851e-05
                    171,                0.86068,                 1.4449,                0.99267,                0.56518,                0.80652,                0.67369,                0.54744,                0.70608,                 1.2402,                 0.9538,             8.1453e-05,             8.1453e-05,             8.1453e-05
                    172,                0.85367,                 1.4081,                0.98831,                0.55188,                0.83121,                0.67631,                0.54998,                 0.7059,                 1.3456,                0.95328,             8.1056e-05,             8.1056e-05,             8.1056e-05
                    173,                0.86803,                 1.4193,                0.99159,                0.54461,                0.83099,                0.67743,                   0.55,                0.70324,                 1.3688,                0.95474,             8.0659e-05,             8.0659e-05,             8.0659e-05
                    174,                0.83816,                 1.4352,                 0.9987,                0.55437,                0.81654,                  0.677,                0.55115,                0.69974,                 1.3305,                0.95141,             8.0261e-05,             8.0261e-05,             8.0261e-05
                    175,                0.84197,                 1.3635,                0.97528,                0.56268,                0.80549,                0.67295,                 0.5467,                0.70932,                 1.3168,                0.95399,             7.9864e-05,             7.9864e-05,             7.9864e-05
                    176,                0.84889,                 1.4216,                0.98787,                 0.5533,                0.83314,                0.67142,                0.54564,                0.70624,                  1.279,                0.95385,             7.9467e-05,             7.9467e-05,             7.9467e-05
                    177,                0.83525,                 1.4168,                0.98333,                0.54387,                0.83273,                0.66963,                0.54499,                0.69958,                 1.2851,                0.95231,             7.9069e-05,             7.9069e-05,             7.9069e-05
                    178,                0.84518,                 1.4446,                0.99221,                0.55983,                0.81782,                0.67352,                0.55143,                  0.695,                 1.2339,                0.94901,             7.8672e-05,             7.8672e-05,             7.8672e-05
                    179,                0.85806,                 1.4657,                0.98562,                0.55765,                0.83804,                0.67466,                 0.5479,                0.71006,                 1.2405,                0.95489,             7.8275e-05,             7.8275e-05,             7.8275e-05
                    180,                0.84991,                 1.3646,                0.98358,                0.55991,                0.84377,                0.67291,                0.54785,                0.70099,                 1.2633,                0.94975,             7.7877e-05,             7.7877e-05,             7.7877e-05
                    181,                0.85695,                 1.4134,                0.99141,                0.53586,                0.82059,                0.66773,                0.54438,                0.69728,                 1.3294,                 0.9514,              7.748e-05,              7.748e-05,              7.748e-05
                    182,                0.83936,                 1.3609,                0.97969,                0.54438,                0.82352,                0.67301,                0.54811,                0.69752,                 1.2931,                0.94979,             7.7083e-05,             7.7083e-05,             7.7083e-05
                    183,                0.84009,                  1.425,                0.98951,                 0.5595,                0.79781,                0.67497,                0.55103,                0.69547,                 1.2313,                0.94976,             7.6685e-05,             7.6685e-05,             7.6685e-05
                    184,                0.84782,                 1.3975,                0.98141,                0.54403,                0.82708,                0.67496,                 0.5505,                0.69267,                 1.2088,                0.94964,             7.6288e-05,             7.6288e-05,             7.6288e-05
                    185,                0.84757,                 1.3941,                0.97286,                0.57368,                0.81216,                0.68314,                0.55686,                0.69698,                  1.186,                0.94882,             7.5891e-05,             7.5891e-05,             7.5891e-05
                    186,                0.84204,                  1.396,                0.98254,                0.55498,                0.83052,                0.68207,                0.55476,                0.70268,                 1.1409,                0.94897,             7.5493e-05,             7.5493e-05,             7.5493e-05
                    187,                0.85352,                   1.43,                0.98296,                0.55928,                0.82365,                0.67712,                0.55279,                0.69042,                  1.168,                0.94551,             7.5096e-05,             7.5096e-05,             7.5096e-05
                    188,                0.84462,                  1.405,                0.98073,                0.54155,                0.86016,                0.68522,                0.55837,                0.69299,                 1.1903,                0.95058,             7.4699e-05,             7.4699e-05,             7.4699e-05
                    189,                0.83758,                 1.3568,                0.97452,                0.55953,                0.84267,                0.68931,                0.56288,                0.70167,                 1.2331,                0.95421,             7.4301e-05,             7.4301e-05,             7.4301e-05
                    190,                 0.8312,                 1.4205,                0.98156,                0.55933,                0.82891,                0.68532,                0.55944,                 0.6964,                 1.2202,                0.95159,             7.3904e-05,             7.3904e-05,             7.3904e-05
                    191,                0.83478,                 1.3447,                0.98104,                0.55074,                0.81274,                0.67674,                0.55026,                0.70535,                 1.2792,                0.95273,             7.3507e-05,             7.3507e-05,             7.3507e-05
                    192,                0.83792,                 1.3638,                0.98313,                0.55752,                0.83121,                 0.6873,                0.56103,                0.69187,                 1.1949,                0.94615,             7.3109e-05,             7.3109e-05,             7.3109e-05
                    193,                0.81658,                 1.3662,                0.97277,                 0.5619,                0.81839,                0.68182,                0.55548,                0.69755,                 1.2336,                0.95011,             7.2712e-05,             7.2712e-05,             7.2712e-05
                    194,                0.84806,                 1.3837,                0.98421,                0.54087,                0.81401,                0.66627,                 0.5456,                0.69192,                 1.4677,                 0.9488,             7.2315e-05,             7.2315e-05,             7.2315e-05
                    195,                0.81284,                 1.4231,                0.96231,                0.57248,                0.80237,                0.68149,                0.55746,                 0.6875,                  1.244,                0.94719,             7.1917e-05,             7.1917e-05,             7.1917e-05
                    196,                0.83461,                 1.3369,                 0.9868,                0.56047,                0.82429,                0.68238,                0.55831,                0.68756,                 1.2752,                0.94698,              7.152e-05,              7.152e-05,              7.152e-05
                    197,                0.84851,                 1.4101,                0.98695,                 0.5695,                0.82917,                0.68622,                0.56027,                0.69501,                 1.2176,                0.94936,             7.1123e-05,             7.1123e-05,             7.1123e-05
                    198,                0.80833,                 1.3209,                0.95943,                0.56143,                0.82246,                0.67982,                0.55645,                0.68914,                 1.2956,                0.94874,             7.0725e-05,             7.0725e-05,             7.0725e-05
                    199,                0.83113,                 1.4131,                0.97324,                0.56195,                0.80846,                0.68542,                0.55906,                0.69244,                  1.251,                0.95023,             7.0328e-05,             7.0328e-05,             7.0328e-05
                    200,                0.82868,                 1.3619,                0.97461,                0.55843,                0.81769,                0.69374,                0.56449,                0.70389,                 1.1855,                0.95574,             6.9931e-05,             6.9931e-05,             6.9931e-05
                    201,                0.83532,                 1.3487,                0.97578,                0.57176,                0.82114,                0.69003,                0.56593,                0.68974,                 1.1252,                0.94893,             6.9533e-05,             6.9533e-05,             6.9533e-05
                    202,                0.82371,                 1.3583,                0.98466,                 0.5726,                 0.8087,                0.68681,                0.56033,                0.69008,                  1.058,                0.94582,             6.9136e-05,             6.9136e-05,             6.9136e-05
                    203,                0.83018,                 1.3538,                0.97601,                0.57331,                0.80024,                0.70052,                0.57454,                 0.6806,                 1.0499,                0.94432,             6.8739e-05,             6.8739e-05,             6.8739e-05
                    204,                0.82435,                 1.3937,                0.97142,                0.56218,                0.81934,                0.69345,                0.56622,                0.68855,                 1.0946,                0.94435,             6.8341e-05,             6.8341e-05,             6.8341e-05
                    205,                0.83753,                 1.2975,                0.98469,                0.56169,                0.82625,                0.69692,                0.57178,                0.68491,                  1.087,                 0.9448,             6.7944e-05,             6.7944e-05,             6.7944e-05
                    206,                0.83247,                 1.3872,                0.98005,                 0.5732,                0.81076,                0.69176,                0.56429,                0.68769,                 1.1777,                0.94573,             6.7547e-05,             6.7547e-05,             6.7547e-05
                    207,                0.83586,                 1.3216,                0.98427,                0.57844,                0.80788,                0.68726,                0.56237,                0.68748,                 1.3021,                0.94275,             6.7149e-05,             6.7149e-05,             6.7149e-05
                    208,                0.83198,                 1.3415,                0.96854,                0.57197,                0.82884,                0.69494,                0.57247,                0.67597,                 1.2411,                0.94141,             6.6752e-05,             6.6752e-05,             6.6752e-05
                    209,                0.84424,                 1.3983,                0.99403,                0.57677,                0.81987,                0.69536,                0.57044,                 0.6783,                 1.2515,                0.94093,             6.6355e-05,             6.6355e-05,             6.6355e-05
                    210,                0.84401,                  1.338,                0.98771,                0.55446,                0.83972,                 0.6855,                0.56247,                0.68099,                 1.3046,                  0.942,             6.5957e-05,             6.5957e-05,             6.5957e-05
                    211,                0.82638,                 1.4371,                0.97989,                0.56746,                0.83284,                0.69381,                0.56843,                0.68329,                 1.1703,                0.94629,              6.556e-05,              6.556e-05,              6.556e-05
                    212,                0.82862,                 1.3508,                0.99098,                0.56291,                0.83289,                0.69188,                0.56834,                0.68062,                 1.2062,                0.94213,             6.5163e-05,             6.5163e-05,             6.5163e-05
                    213,                0.83028,                 1.3556,                0.97819,                0.56981,                0.82134,                0.69706,                0.57221,                0.68199,                 1.2121,                0.94254,             6.4765e-05,             6.4765e-05,             6.4765e-05
                    214,                0.81967,                 1.3627,                0.96543,                0.57848,                 0.8104,                0.70096,                0.57512,                0.68053,                 1.2059,                0.94201,             6.4368e-05,             6.4368e-05,             6.4368e-05
                    215,                0.82525,                 1.3484,                0.97866,                 0.5792,                0.83895,                0.71035,                0.58262,                 0.6809,                 1.1499,                 0.9421,             6.3971e-05,             6.3971e-05,             6.3971e-05
                    216,                0.82857,                 1.3948,                0.98253,                0.57944,                0.81041,                0.69538,                0.57206,                0.67751,                 1.1673,                0.94084,             6.3573e-05,             6.3573e-05,             6.3573e-05
                    217,                0.83117,                 1.3557,                0.98846,                0.58138,                0.82664,                0.70255,                 0.5772,                0.67945,                 1.1541,                0.94172,             6.3176e-05,             6.3176e-05,             6.3176e-05
                    218,                 0.8234,                 1.3845,                0.97174,                0.58379,                0.81204,                0.70421,                0.57956,                0.67188,                  1.175,                0.94041,             6.2779e-05,             6.2779e-05,             6.2779e-05
                    219,                0.81726,                 1.3297,                0.98185,                0.58224,                 0.8139,                0.70248,                0.57693,                0.67344,                 1.1647,                0.93987,             6.2381e-05,             6.2381e-05,             6.2381e-05
                    220,                0.82351,                 1.3568,                0.98666,                0.57443,                0.81487,                0.69877,                0.57536,                0.67292,                 1.1639,                0.93976,             6.1984e-05,             6.1984e-05,             6.1984e-05
                    221,                 0.8275,                 1.3578,                0.98108,                0.57458,                0.82624,                0.69893,                0.57524,                0.67261,                 1.1799,                0.93892,             6.1587e-05,             6.1587e-05,             6.1587e-05
                    222,                0.82313,                 1.4098,                0.96048,                0.57739,                0.80469,                0.70088,                0.57563,                0.67721,                 1.1498,                 0.9412,             6.1189e-05,             6.1189e-05,             6.1189e-05
                    223,                0.83222,                 1.3669,                0.98296,                0.56547,                0.84584,                0.70671,                0.57863,                0.67717,                 1.1752,                0.94068,             6.0792e-05,             6.0792e-05,             6.0792e-05
                    224,                0.83642,                 1.3771,                0.97669,                0.58201,                0.84303,                0.71019,                 0.5832,                0.67275,                 1.2339,                0.93735,             6.0395e-05,             6.0395e-05,             6.0395e-05
                    225,                0.81054,                  1.329,                0.97079,                 0.6035,                0.82838,                0.71691,                0.58811,                0.67851,                  1.132,                0.94148,             5.9997e-05,             5.9997e-05,             5.9997e-05
                    226,                0.83003,                 1.2953,                0.97598,                0.58125,                0.84127,                0.70815,                0.58217,                0.67652,                 1.2208,                0.94004,               5.96e-05,               5.96e-05,               5.96e-05
                    227,                0.82358,                 1.3121,                0.97627,                0.59126,                0.82167,                0.71384,                0.58653,                0.67082,                 1.1032,                0.93833,             5.9203e-05,             5.9203e-05,             5.9203e-05
                    228,                0.81548,                 1.3588,                0.96099,                0.58601,                0.83633,                0.71659,                0.58589,                 0.6772,                 1.1397,                0.94179,             5.8805e-05,             5.8805e-05,             5.8805e-05
                    229,                 0.8157,                 1.2824,                0.96009,                0.58719,                0.84142,                  0.707,                0.58003,                0.67026,                 1.2606,                0.93699,             5.8408e-05,             5.8408e-05,             5.8408e-05
                    230,                0.81387,                 1.2645,                0.96636,                0.58109,                0.83895,                0.70418,                0.57941,                0.66492,                 1.2788,                0.93382,             5.8011e-05,             5.8011e-05,             5.8011e-05
                    231,                0.81021,                 1.3258,                0.96724,                0.57386,                0.85349,                0.70977,                0.58308,                0.67246,                 1.2337,                0.93951,             5.7613e-05,             5.7613e-05,             5.7613e-05
                    232,                0.83001,                 1.3077,                0.97215,                0.60067,                0.82522,                0.71068,                0.58627,                0.66936,                 1.0866,                0.93764,             5.7216e-05,             5.7216e-05,             5.7216e-05
                    233,                0.81692,                 1.3289,                0.97875,                0.58609,                0.84186,                0.70936,                0.58352,                0.67134,                 1.1806,                0.93568,             5.6819e-05,             5.6819e-05,             5.6819e-05
                    234,                0.82233,                 1.3479,                0.97087,                0.57648,                0.85211,                0.70983,                0.58461,                0.66684,                 1.1871,                0.93479,             5.6421e-05,             5.6421e-05,             5.6421e-05
                    235,                0.81247,                 1.2931,                  0.969,                0.57317,                0.83512,                0.70032,                0.57791,                0.66589,                 1.2345,                0.93454,             5.6024e-05,             5.6024e-05,             5.6024e-05
                    236,                0.79787,                 1.2752,                0.96377,                0.57672,                0.84512,                 0.7045,                0.57958,                0.66856,                 1.2204,                0.93599,             5.5627e-05,             5.5627e-05,             5.5627e-05
                    237,                0.80608,                 1.3385,                0.96659,                0.57743,                0.83952,                0.70221,                0.57795,                0.66812,                 1.2579,                0.93497,             5.5229e-05,             5.5229e-05,             5.5229e-05
                    238,                0.82884,                 1.3095,                0.97466,                 0.5902,                0.81315,                0.69867,                0.57246,                0.67481,                 1.3022,                0.93844,             5.4832e-05,             5.4832e-05,             5.4832e-05
                    239,                0.80353,                 1.2994,                0.97434,                0.57625,                0.83922,                0.69997,                0.57764,                0.66223,                 1.1896,                 0.9337,             5.4435e-05,             5.4435e-05,             5.4435e-05
                    240,                0.80081,                 1.3372,                0.96178,                0.57735,                0.83807,                 0.6977,                0.57347,                0.66834,                 1.1943,                0.93453,             5.4037e-05,             5.4037e-05,             5.4037e-05
                    241,                0.80983,                 1.3395,                 0.9629,                0.57315,                0.84923,                0.69829,                 0.5746,                0.66641,                 1.1826,                0.93444,              5.364e-05,              5.364e-05,              5.364e-05
                    242,                0.83021,                 1.3117,                0.97159,                0.58547,                0.82312,                0.70437,                0.57864,                0.67238,                 1.2012,                 0.9365,             5.3243e-05,             5.3243e-05,             5.3243e-05
                    243,                0.80146,                 1.2942,                0.96565,                0.58018,                0.84209,                0.70921,                0.58347,                0.66545,                 1.1573,                 0.9341,             5.2845e-05,             5.2845e-05,             5.2845e-05
                    244,                0.82003,                 1.2953,                0.97394,                0.58098,                0.84768,                0.71013,                0.58456,                0.66879,                 1.1723,                0.93704,             5.2448e-05,             5.2448e-05,             5.2448e-05
                    245,                0.81844,                 1.3054,                0.97633,                0.57552,                0.85031,                0.70852,                0.58508,                0.66189,                 1.1592,                0.93488,             5.2051e-05,             5.2051e-05,             5.2051e-05
                    246,                0.79844,                 1.3008,                0.95572,                0.58485,                0.84526,                0.71084,                0.58755,                 0.6602,                 1.2187,                0.93314,             5.1653e-05,             5.1653e-05,             5.1653e-05
                    247,                0.80831,                 1.3642,                 0.9762,                0.59539,                0.82857,                0.71274,                 0.5875,                0.66349,                  1.167,                0.93395,             5.1256e-05,             5.1256e-05,             5.1256e-05
                    248,                0.79853,                 1.3006,                0.96119,                0.58692,                 0.8443,                0.71347,                0.58678,                0.66542,                 1.1679,                0.93502,             5.0859e-05,             5.0859e-05,             5.0859e-05
                    249,                0.81023,                 1.3143,                0.96577,                0.58298,                0.83383,                0.70684,                0.58223,                0.66536,                 1.1719,                0.93463,             5.0461e-05,             5.0461e-05,             5.0461e-05
                    250,                0.81432,                 1.3047,                0.97221,                0.58046,                0.84885,                0.71119,                0.58612,                0.66838,                 1.2149,                0.93514,             5.0064e-05,             5.0064e-05,             5.0064e-05
                    251,                0.82202,                 1.3099,                0.96446,                0.59334,                0.83748,                 0.7185,                0.59473,                0.65629,                 1.1484,                 0.9284,             4.9667e-05,             4.9667e-05,             4.9667e-05
                    252,                0.79853,                 1.3147,                0.95642,                0.57583,                0.85358,                0.71835,                0.59221,                0.66217,                 1.1141,                0.93137,             4.9269e-05,             4.9269e-05,             4.9269e-05
                    253,                0.80752,                 1.2639,                0.97317,                0.59206,                0.83264,                0.72393,                0.59756,                0.66157,                 1.0422,                0.93191,             4.8872e-05,             4.8872e-05,             4.8872e-05
                    254,                0.80869,                 1.2787,                0.96589,                0.58865,                0.84006,                0.72625,                0.59912,                 0.6613,                 1.0144,                0.93199,             4.8475e-05,             4.8475e-05,             4.8475e-05
                    255,                0.79697,                 1.2982,                0.95507,                0.58296,                0.83121,                0.72032,                0.59574,                0.65921,                 1.0767,                0.93126,             4.8077e-05,             4.8077e-05,             4.8077e-05
                    256,                0.80257,                 1.3304,                0.96911,                0.57469,                0.84261,                0.71285,                0.58887,                0.65924,                 1.1605,                 0.9314,              4.768e-05,              4.768e-05,              4.768e-05
                    257,                0.79463,                 1.2406,                0.95247,                0.59013,                0.82568,                0.71309,                0.58932,                0.66568,                 1.2348,                0.93363,             4.7283e-05,             4.7283e-05,             4.7283e-05
                    258,                0.80535,                 1.3057,                0.97129,                0.62156,                0.80966,                0.71698,                0.59211,                0.65474,                 1.1761,                0.92973,             4.6885e-05,             4.6885e-05,             4.6885e-05
                    259,                0.79651,                 1.3252,                0.96551,                0.58617,                0.83624,                0.71852,                0.59488,                0.65584,                 1.1094,                   0.93,             4.6488e-05,             4.6488e-05,             4.6488e-05
                    260,                0.77985,                 1.2557,                0.94779,                0.60959,                0.81293,                0.72259,                0.59894,                0.65536,                 1.0291,                0.93016,             4.6091e-05,             4.6091e-05,             4.6091e-05
                    261,                 0.8021,                 1.3386,                0.97953,                0.61485,                0.82354,                  0.722,                0.59671,                0.65796,                 1.0565,                0.93024,             4.5693e-05,             4.5693e-05,             4.5693e-05
                    262,                0.81086,                 1.2931,                0.96576,                0.57908,                0.84892,                0.71978,                0.59557,                0.65572,                 1.0817,                0.92859,             4.5296e-05,             4.5296e-05,             4.5296e-05
                    263,                0.80144,                 1.3138,                0.98062,                0.59107,                0.83682,                0.72316,                0.59918,                0.65398,                 1.0663,                0.92832,             4.4899e-05,             4.4899e-05,             4.4899e-05
                    264,                0.78992,                 1.2663,                0.96615,                 0.6444,                0.78839,                0.71847,                0.59559,                0.64792,                 1.1251,                0.92563,             4.4501e-05,             4.4501e-05,             4.4501e-05
                    265,                0.80719,                 1.2667,                0.96405,                0.56763,                0.86469,                0.71469,                0.59154,                0.65165,                 1.0974,                0.92698,             4.4104e-05,             4.4104e-05,             4.4104e-05
                    266,                0.79027,                 1.2595,                 0.9563,                0.63121,                0.80339,                0.72301,                0.59935,                 0.6481,                 1.1187,                0.92753,             4.3707e-05,             4.3707e-05,             4.3707e-05
                    267,                0.80874,                 1.2665,                0.95672,                0.59117,                0.82223,                0.71385,                0.58949,                0.65417,                 1.2024,                0.92589,             4.3309e-05,             4.3309e-05,             4.3309e-05
                    268,                0.79101,                 1.2684,                0.95438,                0.58235,                0.84419,                0.71484,                 0.5915,                 0.6489,                 1.2329,                0.92474,             4.2912e-05,             4.2912e-05,             4.2912e-05
                    269,                0.78639,                 1.2686,                0.95511,                0.59853,                0.81101,                0.71618,                0.59281,                0.64879,                 1.2087,                  0.926,             4.2515e-05,             4.2515e-05,             4.2515e-05
                    270,                0.80047,                 1.2382,                0.95744,                0.58974,                0.83549,                 0.7148,                0.59256,                0.65189,                 1.2329,                0.92592,             4.2117e-05,             4.2117e-05,             4.2117e-05
                    271,                0.80159,                 1.3238,                0.96685,                0.60447,                0.80923,                0.72227,                0.59803,                0.64809,                 1.1545,                 0.9242,              4.172e-05,              4.172e-05,              4.172e-05
                    272,                  0.813,                 1.2368,                0.96863,                0.57148,                0.85615,                 0.7164,                0.59136,                0.65181,                 1.1831,                0.92682,             4.1323e-05,             4.1323e-05,             4.1323e-05
                    273,                0.77566,                  1.253,                0.95235,                0.58979,                0.82458,                0.71653,                0.59381,                0.64761,                  1.154,                0.92562,             4.0925e-05,             4.0925e-05,             4.0925e-05
                    274,                0.80266,                 1.2782,                0.96392,                0.59233,                0.82316,                 0.7172,                0.59454,                0.64945,                 1.2691,                0.92671,             4.0528e-05,             4.0528e-05,             4.0528e-05
                    275,                0.78395,                 1.2399,                0.95576,                0.58008,                0.84614,                0.71638,                 0.5943,                0.64824,                 1.2265,                0.92492,             4.0131e-05,             4.0131e-05,             4.0131e-05
                    276,                0.80867,                 1.2648,                0.95365,                0.60711,                0.80736,                0.71579,                0.59285,                0.64861,                  1.159,                 0.9248,             3.9733e-05,             3.9733e-05,             3.9733e-05
                    277,                0.80087,                  1.261,                0.95674,                0.59089,                0.84077,                0.71834,                0.59484,                0.64893,                 1.1581,                0.92485,             3.9336e-05,             3.9336e-05,             3.9336e-05
                    278,                0.78318,                 1.2438,                0.96514,                0.59685,                0.83458,                0.73123,                0.60624,                 0.6439,                 1.0427,                0.92355,             3.8939e-05,             3.8939e-05,             3.8939e-05
                    279,                0.78224,                 1.3054,                0.95171,                0.60568,                0.83027,                0.73434,                0.60903,                0.64246,                 1.0034,                0.92357,             3.8541e-05,             3.8541e-05,             3.8541e-05
                    280,                0.80682,                 1.2936,                0.94765,                0.61398,                0.82616,                0.72945,                0.60595,                0.64056,                 1.0198,                0.92255,             3.8144e-05,             3.8144e-05,             3.8144e-05
                    281,                0.78854,                 1.2618,                0.95053,                0.59543,                0.84463,                0.72653,                0.60372,                0.64179,                 1.0586,                0.92147,             3.7747e-05,             3.7747e-05,             3.7747e-05
                    282,                 0.7813,                 1.2598,                0.95134,                0.60503,                0.81105,                0.72048,                0.59785,                0.64413,                 1.1226,                0.92244,             3.7349e-05,             3.7349e-05,             3.7349e-05
                    283,                0.78688,                 1.2292,                0.95652,                0.60602,                 0.8306,                0.72464,                0.60285,                0.64085,                 1.1121,                 0.9212,             3.6952e-05,             3.6952e-05,             3.6952e-05
                    284,                0.79637,                 1.2668,                0.96697,                0.59109,                0.85027,                0.72739,                0.60438,                0.64022,                 1.1036,                 0.9217,             3.6555e-05,             3.6555e-05,             3.6555e-05
                    285,                0.77751,                  1.253,                0.95876,                0.59142,                0.85208,                0.72931,                0.60436,                0.64422,                 1.1295,                0.92222,             3.6157e-05,             3.6157e-05,             3.6157e-05
                    286,                0.79374,                 1.2387,                0.96293,                0.60396,                 0.8365,                0.73564,                0.60936,                0.64409,                  1.062,                0.92237,              3.576e-05,              3.576e-05,              3.576e-05
                    287,                0.78892,                 1.2851,                0.95336,                0.59446,                0.83116,                0.72367,                0.60233,                0.64049,                 1.1403,                0.91969,             3.5363e-05,             3.5363e-05,             3.5363e-05
                    288,                0.78069,                 1.2187,                0.95217,                0.59434,                 0.8558,                0.73073,                0.60779,                0.63972,                 1.0686,                0.92241,             3.4965e-05,             3.4965e-05,             3.4965e-05
                    289,                 0.7729,                 1.2413,                0.95657,                0.60418,                0.83162,                0.72789,                0.60615,                0.64368,                 1.0826,                0.92175,             3.4568e-05,             3.4568e-05,             3.4568e-05
                    290,                0.77062,                 1.2743,                 0.9393,                0.59263,                0.85055,                0.73306,                0.60943,                0.64003,                 1.0823,                0.92132,             3.4171e-05,             3.4171e-05,             3.4171e-05
                    291,                0.70613,                 1.0453,                0.94208,                0.60249,                0.82093,                0.72134,                0.59708,                0.65398,                 1.1989,                0.92596,             3.3773e-05,             3.3773e-05,             3.3773e-05
                    292,                0.71084,                 1.0401,                0.94538,                0.60652,                0.81761,                0.72611,                0.60196,                0.65325,                 1.1395,                0.92816,             3.3376e-05,             3.3376e-05,             3.3376e-05
                    293,                0.71946,                 1.0419,                0.95523,                0.61443,                0.79302,                 0.7249,                0.59928,                0.65528,                 1.1002,                0.92854,             3.2979e-05,             3.2979e-05,             3.2979e-05
                    294,                0.70491,                 1.0298,                 0.9502,                0.59483,                0.82329,                0.72277,                0.59711,                0.66023,                 1.1349,                0.93026,             3.2581e-05,             3.2581e-05,             3.2581e-05
                    295,                0.70087,                 1.0406,                0.94979,                0.62106,                0.80233,                0.72407,                0.59758,                0.65791,                 1.1476,                0.92843,             3.2184e-05,             3.2184e-05,             3.2184e-05
                    296,                0.70071,                 1.0172,                0.93758,                0.60205,                0.82184,                0.72756,                0.60166,                0.65683,                 1.0894,                 0.9266,             3.1787e-05,             3.1787e-05,             3.1787e-05
                    297,                0.68826,                0.98502,                 0.9275,                0.60122,                0.81542,                0.72257,                0.59779,                0.65695,                 1.1251,                0.92654,             3.1389e-05,             3.1389e-05,             3.1389e-05
                    298,                0.69674,                  0.998,                0.92968,                0.60816,                0.80841,                0.72626,                0.59986,                0.65236,                  1.091,                0.92527,             3.0992e-05,             3.0992e-05,             3.0992e-05
                    299,                0.69388,                 1.0099,                0.94306,                0.62453,                0.79256,                0.72607,                0.60144,                0.65368,                 1.0476,                0.92652,             3.0595e-05,             3.0595e-05,             3.0595e-05
                    300,                0.69279,                0.99279,                0.93745,                0.62929,                0.78624,                0.73024,                0.60516,                0.65248,                 1.0432,                0.92595,             3.0197e-05,             3.0197e-05,             3.0197e-05
