                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.85403,                 1.4345,                0.99143,                0.53337,                0.80478,                0.64888,                0.52401,                0.72683,                 1.3917,                0.96706,              7.748e-05,              7.748e-05,              7.748e-05
                    152,                0.87202,                 1.5138,                0.98615,                 0.5266,                0.77362,                0.63929,                0.51785,                0.71935,                 1.4832,                0.96155,             7.7003e-05,             7.7003e-05,             7.7003e-05
                    153,                0.85424,                 1.4635,                0.98652,                 0.5224,                0.80082,                0.65872,                0.53401,                0.71986,                 1.3031,                0.96269,             7.6526e-05,             7.6526e-05,             7.6526e-05
                    154,                0.87189,                 1.4965,                  0.987,                0.54345,                0.77374,                0.65243,                0.52718,                0.72336,                 1.4351,                0.96246,              7.605e-05,              7.605e-05,              7.605e-05
                    155,                0.86523,                 1.4436,                0.99789,                0.54437,                0.78933,                0.65205,                0.52635,                0.72165,                 1.3894,                0.96464,             7.5573e-05,             7.5573e-05,             7.5573e-05
                    156,                0.86269,                 1.4948,                0.99364,                0.52597,                  0.807,                0.65328,                0.52817,                0.71592,                 1.2965,                0.95966,             7.5096e-05,             7.5096e-05,             7.5096e-05
                    157,                0.85297,                 1.5141,                0.98181,                0.53537,                0.79412,                0.65071,                0.52667,                 0.7177,                 1.2774,                0.95921,             7.4619e-05,             7.4619e-05,             7.4619e-05
                    158,                0.86849,                 1.4551,                 1.0084,                0.53223,                0.81892,                0.65547,                0.53326,                0.71268,                 1.2512,                0.96047,             7.4142e-05,             7.4142e-05,             7.4142e-05
                    159,                0.86276,                 1.4393,                0.99291,                0.53309,                 0.8137,                0.65877,                 0.5346,                0.71237,                 1.2771,                0.95909,             7.3666e-05,             7.3666e-05,             7.3666e-05
                    160,                0.86281,                 1.4664,                 1.0123,                  0.551,                0.79626,                0.66275,                0.53874,                0.71592,                 1.2335,                 0.9594,             7.3189e-05,             7.3189e-05,             7.3189e-05
                    161,                0.84792,                 1.4876,                0.97229,                0.52554,                0.81552,                0.66229,                0.53821,                0.71383,                 1.2033,                0.96048,             7.2712e-05,             7.2712e-05,             7.2712e-05
                    162,                0.85948,                 1.4556,                 0.9891,                 0.5251,                0.82767,                0.66846,                0.54267,                0.71474,                 1.1564,                0.95989,             7.2235e-05,             7.2235e-05,             7.2235e-05
                    163,                0.84552,                 1.4414,                0.98546,                0.51948,                0.83115,                0.66465,                0.53949,                0.71688,                 1.1836,                 0.9609,             7.1758e-05,             7.1758e-05,             7.1758e-05
                    164,                0.85407,                 1.4826,                0.97983,                 0.5391,                0.78798,                0.66981,                0.54495,                0.71314,                 1.2302,                0.95818,             7.1282e-05,             7.1282e-05,             7.1282e-05
                    165,                0.85277,                 1.5076,                0.97896,                0.53333,                0.79494,                0.66883,                0.54138,                0.71905,                 1.2213,                0.96118,             7.0805e-05,             7.0805e-05,             7.0805e-05
                    166,                0.84505,                 1.3973,                0.98031,                0.52618,                0.82749,                 0.6702,                0.54616,                0.70777,                  1.172,                0.95705,             7.0328e-05,             7.0328e-05,             7.0328e-05
                    167,                0.86624,                 1.4506,                0.99046,                0.54303,                0.82245,                0.67663,                0.54834,                 0.7066,                 1.1427,                 0.9544,             6.9851e-05,             6.9851e-05,             6.9851e-05
                    168,                 0.8533,                 1.4242,                0.98567,                0.54359,                0.81383,                 0.6657,                0.53957,                0.71277,                 1.3075,                0.95813,             6.9374e-05,             6.9374e-05,             6.9374e-05
                    169,                0.83953,                 1.4145,                0.97448,                0.52497,                0.81734,                 0.6545,                0.53214,                 0.7098,                 1.4667,                0.95456,             6.8898e-05,             6.8898e-05,             6.8898e-05
                    170,                0.86586,                 1.4271,                0.99607,                0.54303,                0.79553,                0.65949,                0.53529,                0.70902,                 1.4615,                0.95447,             6.8421e-05,             6.8421e-05,             6.8421e-05
                    171,                0.86605,                 1.4579,                 0.9957,                 0.5843,                0.78089,                0.67817,                0.54918,                0.71132,                 1.2613,                0.95584,             6.7944e-05,             6.7944e-05,             6.7944e-05
                    172,                0.85405,                 1.4213,                0.98696,                0.54245,                0.82094,                0.67502,                0.54938,                0.70337,                 1.2983,                0.95248,             6.7467e-05,             6.7467e-05,             6.7467e-05
                    173,                0.87033,                 1.4333,                0.99184,                   0.58,                0.78927,                0.67536,                0.55031,                0.70399,                  1.276,                0.95524,              6.699e-05,              6.699e-05,              6.699e-05
                    174,                0.83651,                 1.4475,                0.99844,                0.57594,                 0.7676,                0.67665,                0.55221,                0.69813,                  1.205,                0.94877,             6.6514e-05,             6.6514e-05,             6.6514e-05
                    175,                0.84241,                 1.3752,                0.97419,                0.54305,                0.80441,                0.66572,                0.54311,                0.70476,                 1.2781,                0.95035,             6.6037e-05,             6.6037e-05,             6.6037e-05
                    176,                0.85334,                 1.4386,                0.98597,                0.54943,                0.81378,                 0.6725,                0.54665,                0.70522,                 1.2401,                0.95114,              6.556e-05,              6.556e-05,              6.556e-05
                    177,                0.83648,                 1.4288,                0.98404,                0.55167,                0.80334,                 0.6684,                0.54529,                0.70383,                 1.2452,                0.95357,             6.5083e-05,             6.5083e-05,             6.5083e-05
                    178,                0.84901,                 1.4603,                0.99134,                0.57193,                0.79289,                0.67186,                0.54793,                0.70036,                 1.2593,                0.95123,             6.4606e-05,             6.4606e-05,             6.4606e-05
                    179,                0.85328,                 1.4768,                0.98353,                0.54926,                0.82191,                0.67866,                0.55389,                0.70207,                 1.2598,                0.95275,              6.413e-05,              6.413e-05,              6.413e-05
                    180,                0.86386,                 1.3929,                0.98984,                0.56546,                0.81896,                0.67881,                0.54851,                0.71107,                 1.1914,                0.95457,             6.3653e-05,             6.3653e-05,             6.3653e-05
                    181,                0.86267,                  1.428,                0.99421,                0.55111,                0.79557,                0.66877,                0.54432,                0.69914,                 1.2412,                0.95143,             6.3176e-05,             6.3176e-05,             6.3176e-05
                    182,                0.83041,                 1.3723,                 0.9794,                0.55767,                0.80887,                0.67091,                0.54766,                0.69338,                 1.2801,                0.94633,             6.2699e-05,             6.2699e-05,             6.2699e-05
                    183,                0.84268,                 1.4263,                0.98972,                0.56282,                0.79045,                0.67516,                0.55238,                0.69055,                 1.2292,                0.94721,             6.2222e-05,             6.2222e-05,             6.2222e-05
                    184,                0.84685,                  1.417,                0.98135,                0.55471,                0.78879,                0.67079,                0.54858,                0.69552,                 1.1966,                 0.9496,             6.1746e-05,             6.1746e-05,             6.1746e-05
                    185,                0.83948,                 1.4144,                0.96842,                0.55145,                0.81666,                0.67598,                0.55113,                0.69862,                 1.2902,                0.94872,             6.1269e-05,             6.1269e-05,             6.1269e-05
                    186,                0.83581,                 1.4085,                0.97932,                0.55023,                0.80897,                 0.6691,                0.54586,                0.69689,                 1.3264,                0.94766,             6.0792e-05,             6.0792e-05,             6.0792e-05
                    187,                0.85213,                   1.45,                0.98258,                0.56486,                0.79359,                0.67437,                0.55014,                0.69225,                 1.3245,                0.94811,             6.0315e-05,             6.0315e-05,             6.0315e-05
                    188,                0.83952,                 1.4237,                0.98066,                0.56346,                0.81116,                0.68464,                0.55927,                0.69398,                 1.2126,                0.95092,             5.9838e-05,             5.9838e-05,             5.9838e-05
                    189,                0.82988,                 1.3764,                0.96916,                0.55051,                0.80477,                0.68414,                 0.5591,                0.69703,                 1.2326,                0.95251,             5.9362e-05,             5.9362e-05,             5.9362e-05
                    190,                0.82938,                 1.4293,                0.98119,                0.57078,                 0.7983,                0.68772,                0.56169,                0.69397,                 1.2062,                0.95148,             5.8885e-05,             5.8885e-05,             5.8885e-05
                    191,                0.83463,                 1.3583,                0.98105,                 0.5561,                0.80714,                0.67968,                0.55352,                0.70295,                 1.2714,                0.95341,             5.8408e-05,             5.8408e-05,             5.8408e-05
                    192,                0.84478,                 1.3862,                0.98301,                0.55134,                0.81269,                 0.6797,                0.55577,                0.69374,                 1.2719,                0.94874,             5.7931e-05,             5.7931e-05,             5.7931e-05
                    193,                0.81957,                 1.3824,                 0.9727,                0.56097,                0.79042,                0.67896,                0.55525,                0.69584,                 1.1881,                0.94794,             5.7454e-05,             5.7454e-05,             5.7454e-05
                    194,                0.84301,                 1.4047,                0.98155,                0.57646,                0.79375,                0.67415,                 0.5513,                0.69155,                 1.3358,                0.94975,             5.6978e-05,             5.6978e-05,             5.6978e-05
                    195,                0.81503,                 1.4379,                0.96165,                0.55717,                0.80504,                0.68171,                0.55721,                0.68966,                 1.1543,                0.94732,             5.6501e-05,             5.6501e-05,             5.6501e-05
                    196,                0.84031,                  1.348,                0.98798,                0.57755,                0.79493,                0.68715,                0.56245,                 0.6926,                 1.1948,                0.95047,             5.6024e-05,             5.6024e-05,             5.6024e-05
                    197,                0.84728,                 1.4227,                0.98646,                0.57687,                0.79525,                0.69099,                0.56302,                0.69959,                 1.1468,                0.95221,             5.5547e-05,             5.5547e-05,             5.5547e-05
                    198,                0.81286,                 1.3424,                0.95844,                0.57747,                0.80038,                0.68982,                0.56437,                0.68897,                 1.1812,                0.94681,              5.507e-05,              5.507e-05,              5.507e-05
                    199,                0.83624,                 1.4412,                0.97263,                0.56529,                0.80973,                0.68777,                  0.562,                0.69623,                 1.1754,                0.95017,             5.4594e-05,             5.4594e-05,             5.4594e-05
                    200,                0.82618,                 1.3842,                0.97241,                0.57503,                0.81745,                0.69296,                0.56633,                0.69469,                 1.1595,                0.95097,             5.4117e-05,             5.4117e-05,             5.4117e-05
                    201,                0.83411,                 1.3646,                0.97466,                 0.5771,                0.79577,                0.69025,                0.56583,                0.69038,                 1.1559,                0.94704,              5.364e-05,              5.364e-05,              5.364e-05
                    202,                0.82695,                 1.3851,                0.98541,                0.59432,                0.77566,                0.69233,                0.56602,                0.68899,                 1.0784,                0.94623,             5.3163e-05,             5.3163e-05,             5.3163e-05
                    203,                0.82895,                 1.3675,                0.97416,                0.58452,                0.79277,                0.69399,                0.56858,                0.68398,                  1.131,                0.94473,             5.2686e-05,             5.2686e-05,             5.2686e-05
                    204,                0.82826,                 1.4192,                 0.9743,                0.60691,                 0.7536,                0.68092,                0.55701,                0.68663,                 1.2427,                0.94533,              5.221e-05,              5.221e-05,              5.221e-05
                    205,                0.83462,                 1.3151,                0.98211,                0.57044,                0.80799,                 0.6915,                0.56505,                0.68472,                 1.2004,                0.94528,             5.1733e-05,             5.1733e-05,             5.1733e-05
                    206,                0.83183,                  1.405,                0.97816,                 0.5773,                0.79115,                0.68627,                0.56057,                0.69195,                 1.2436,                0.94869,             5.1256e-05,             5.1256e-05,             5.1256e-05
                    207,                0.83432,                 1.3425,                0.98289,                0.59109,                0.80299,                0.69066,                0.56523,                0.69048,                 1.3283,                0.94867,             5.0779e-05,             5.0779e-05,             5.0779e-05
                    208,                0.83118,                 1.3617,                0.96884,                0.56997,                0.82881,                0.69767,                0.57295,                0.68757,                 1.2517,                0.94955,             5.0302e-05,             5.0302e-05,             5.0302e-05
                    209,                0.84432,                 1.4165,                0.99115,                0.57463,                0.82318,                0.70057,                0.57346,                0.68569,                 1.2487,                 0.9443,             4.9826e-05,             4.9826e-05,             4.9826e-05
                    210,                0.84974,                 1.3562,                0.98759,                0.57191,                0.79487,                0.69506,                 0.5701,                0.68364,                 1.2319,                0.94406,             4.9349e-05,             4.9349e-05,             4.9349e-05
                    211,                0.83249,                 1.4614,                0.98291,                0.56891,                0.81603,                 0.6973,                0.57053,                0.68781,                 1.1368,                0.94811,             4.8872e-05,             4.8872e-05,             4.8872e-05
                    212,                0.83906,                 1.3694,                0.99192,                0.57154,                0.81075,                0.69439,                0.56875,                0.68788,                 1.1728,                0.94522,             4.8395e-05,             4.8395e-05,             4.8395e-05
                    213,                0.83605,                 1.3696,                0.98184,                0.58267,                0.79272,                0.69187,                0.56617,                0.68737,                 1.2277,                0.94769,             4.7918e-05,             4.7918e-05,             4.7918e-05
                    214,                0.82203,                 1.3851,                0.96749,                0.57997,                0.79791,                0.69291,                0.56629,                0.68392,                 1.2238,                0.94443,             4.7442e-05,             4.7442e-05,             4.7442e-05
                    215,                0.82512,                 1.3592,                0.97654,                0.57632,                0.81149,                0.69962,                0.57478,                0.67847,                 1.1709,                0.94306,             4.6965e-05,             4.6965e-05,             4.6965e-05
                    216,                0.83183,                 1.4188,                0.98433,                0.57868,                0.81413,                0.70164,                0.57536,                0.67493,                 1.1348,                0.93836,             4.6488e-05,             4.6488e-05,             4.6488e-05
                    217,                0.83199,                 1.3886,                0.98851,                 0.6015,                0.79506,                0.70259,                  0.577,                0.67728,                  1.124,                0.94214,             4.6011e-05,             4.6011e-05,             4.6011e-05
                    218,                0.82578,                  1.406,                0.97388,                0.59162,                  0.802,                0.70769,                0.58038,                0.67567,                  1.118,                0.94267,             4.5534e-05,             4.5534e-05,             4.5534e-05
                    219,                0.81969,                 1.3403,                 0.9834,                0.59056,                0.78809,                0.70065,                0.57523,                0.67134,                 1.1192,                0.93943,             4.5058e-05,             4.5058e-05,             4.5058e-05
                    220,                0.82307,                 1.3836,                0.98541,                0.56047,                0.82007,                0.69166,                0.56815,                0.67453,                 1.1772,                0.93971,             4.4581e-05,             4.4581e-05,             4.4581e-05
                    221,                0.83006,                 1.3805,                0.97983,                0.57286,                 0.8135,                0.69885,                0.57502,                0.67303,                 1.1571,                0.93894,             4.4104e-05,             4.4104e-05,             4.4104e-05
                    222,                0.83086,                 1.4364,                 0.9628,                0.57986,                0.77693,                0.69773,                0.57466,                0.67615,                  1.158,                0.93972,             4.3627e-05,             4.3627e-05,             4.3627e-05
                    223,                 0.8251,                 1.3854,                0.98018,                0.56985,                0.81299,                0.69746,                0.57405,                0.67471,                 1.1528,                0.94027,              4.315e-05,              4.315e-05,              4.315e-05
                    224,                0.82766,                 1.3862,                0.97517,                 0.5757,                0.81343,                0.69586,                0.57209,                0.67639,                 1.1975,                0.93914,             4.2674e-05,             4.2674e-05,             4.2674e-05
                    225,                0.81323,                 1.3471,                0.97245,                 0.5694,                 0.8277,                0.70532,                0.58001,                0.67063,                  1.179,                0.93866,             4.2197e-05,             4.2197e-05,             4.2197e-05
                    226,                0.83743,                 1.3262,                0.97909,                0.55959,                0.83514,                 0.7031,                0.57784,                0.67792,                  1.259,                0.94035,              4.172e-05,              4.172e-05,              4.172e-05
                    227,                0.82732,                 1.3317,                0.97908,                0.56948,                0.82717,                 0.7083,                0.58089,                0.67578,                 1.1483,                0.93996,             4.1243e-05,             4.1243e-05,             4.1243e-05
                    228,                0.81101,                  1.376,                0.96023,                0.62841,                0.76198,                0.70957,                0.58295,                0.67817,                 1.1471,                 0.9411,             4.0766e-05,             4.0766e-05,             4.0766e-05
                    229,                 0.8137,                 1.3103,                0.95999,                0.57224,                0.81805,                0.70536,                 0.5799,                0.67287,                 1.1846,                0.93759,              4.029e-05,              4.029e-05,              4.029e-05
                    230,                0.81029,                 1.2777,                0.96505,                0.57077,                0.82909,                0.70328,                0.57823,                0.66899,                 1.2359,                0.93597,             3.9813e-05,             3.9813e-05,             3.9813e-05
                    231,                0.81688,                 1.3401,                0.97105,                0.56405,                0.83801,                0.70685,                0.58267,                0.66976,                 1.2553,                0.93688,             3.9336e-05,             3.9336e-05,             3.9336e-05
                    232,                0.83776,                 1.3223,                 0.9747,                0.58466,                0.80524,                0.70611,                0.58234,                0.67113,                 1.1101,                 0.9366,             3.8859e-05,             3.8859e-05,             3.8859e-05
                    233,                0.81853,                 1.3539,                0.98043,                0.57868,                0.81764,                0.70479,                 0.5803,                0.66949,                 1.1774,                0.93451,             3.8382e-05,             3.8382e-05,             3.8382e-05
                    234,                0.82607,                 1.3789,                0.97243,                0.57727,                0.81495,                0.70172,                0.57823,                0.66992,                 1.1851,                 0.9344,             3.7906e-05,             3.7906e-05,             3.7906e-05
                    235,                0.81432,                 1.3264,                0.96882,                0.56522,                0.82175,                0.69715,                0.57448,                0.66895,                 1.2483,                0.93534,             3.7429e-05,             3.7429e-05,             3.7429e-05
                    236,                0.79899,                 1.2952,                0.96544,                0.57523,                0.81399,                0.69498,                0.57245,                0.66756,                 1.2567,                0.93483,             3.6952e-05,             3.6952e-05,             3.6952e-05
                    237,                0.80809,                 1.3687,                0.96256,                0.57484,                0.80702,                0.69759,                0.57382,                0.67023,                 1.2553,                0.93476,             3.6475e-05,             3.6475e-05,             3.6475e-05
                    238,                 0.8271,                 1.3358,                0.97244,                0.61007,                0.77373,                0.69586,                0.57173,                0.67324,                 1.3148,                0.93831,             3.5998e-05,             3.5998e-05,             3.5998e-05
                    239,                0.80351,                 1.3253,                0.97599,                0.58147,                0.80329,                0.69871,                0.57436,                0.66937,                  1.196,                0.93609,             3.5522e-05,             3.5522e-05,             3.5522e-05
                    240,                0.80602,                 1.3599,                0.96478,                0.61993,                0.75614,                0.69917,                0.57523,                0.66765,                 1.1998,                0.93453,             3.5045e-05,             3.5045e-05,             3.5045e-05
                    241,                0.73441,                 1.1368,                0.95697,                0.57022,                0.78338,                0.68191,                0.55867,                0.68577,                 1.3932,                0.94128,             3.4568e-05,             3.4568e-05,             3.4568e-05
                    242,                0.74082,                 1.1413,                0.95511,                0.57743,                  0.769,                0.68836,                 0.5635,                0.67866,                 1.3085,                0.93936,             3.4091e-05,             3.4091e-05,             3.4091e-05
                    243,                0.72545,                 1.1172,                0.94925,                0.57284,                0.78509,                0.69127,                0.56653,                0.68514,                 1.2418,                0.93851,             3.3614e-05,             3.3614e-05,             3.3614e-05
                    244,                0.71863,                 1.1278,                0.95516,                0.57645,                0.80103,                0.69699,                0.57139,                0.67795,                 1.1878,                0.93787,             3.3138e-05,             3.3138e-05,             3.3138e-05
                    245,                0.73444,                 1.1049,                0.96607,                0.57492,                0.81014,                0.70002,                0.57441,                0.67798,                 1.1961,                0.93705,             3.2661e-05,             3.2661e-05,             3.2661e-05
                    246,                0.73465,                 1.1008,                0.95869,                0.59624,                0.77797,                0.70369,                0.57825,                0.67527,                  1.192,                0.93623,             3.2184e-05,             3.2184e-05,             3.2184e-05
                    247,                0.71454,                 1.0776,                0.95479,                0.59124,                0.79042,                0.70387,                0.57881,                0.67771,                 1.1424,                0.93694,             3.1707e-05,             3.1707e-05,             3.1707e-05
                    248,                0.72302,                 1.0891,                0.94474,                 0.5889,                0.80023,                0.70292,                0.57684,                0.67986,                 1.1021,                0.93836,              3.123e-05,              3.123e-05,              3.123e-05
                    249,                0.72523,                 1.0773,                 0.9479,                 0.5962,                 0.7941,                0.70601,                0.58036,                0.67573,                 1.0739,                0.93637,             3.0754e-05,             3.0754e-05,             3.0754e-05
                    250,                0.71038,                 1.0635,                0.94455,                0.60084,                0.79234,                0.70314,                0.57756,                0.67617,                 1.0982,                0.93641,             3.0277e-05,             3.0277e-05,             3.0277e-05
